ID,NAME, Total,Occupied,Vacant
0500000US53023,"Garfield County, Washington",1194,964,230
0500000US53025,"Grant County, Washington",38635,34078,4557
0500000US53027,"Grays Harbor County, Washington",36058,29869,6189
0500000US53029,"Island County, Washington",41922,35917,6005
0500000US53031,"Jefferson County, Washington",19087,15707,3380
0500000US53033,"King County, Washington",969234,917764,51470
0500000US53035,"Kitsap County, Washington",113248,105803,7445
0500000US53037,"Kittitas County, Washington",23743,18650,5093
0500000US53039,"Klickitat County, Washington",10533,9213,1320
0500000US53041,"Lewis County, Washington",35412,31693,3719
0500000US53043,"Lincoln County, Washington",5732,4528,1204
0500000US53045,"Mason County, Washington",33269,25505,7764
0500000US53047,"Okanogan County, Washington",21720,16942,4778
0500000US53049,"Pacific County, Washington",16034,10514,5520
0500000US53051,"Pend Oreille County, Washington",7938,5621,2317
0500000US53053,"Pierce County, Washington",359489,339840,19649
0500000US53055,"San Juan County, Washington",13772,8446,5326
0500000US53057,"Skagit County, Washington",55744,50371,5373
0500000US53059,"Skamania County, Washington",5796,4748,1048
0500000US53061,"Snohomish County, Washington",321523,306828,14695
0500000US53063,"Spokane County, Washington",224019,212470,11549
0500000US53065,"Stevens County, Washington",22242,18805,3437
0500000US53067,"Thurston County, Washington",121438,115397,6041
0500000US53069,"Wahkiakum County, Washington",2189,1884,305
0500000US53071,"Walla Walla County, Washington",24971,23082,1889
0500000US53073,"Whatcom County, Washington",100064,90123,9941
0500000US53075,"Whitman County, Washington",20922,18650,2272
0500000US53077,"Yakima County, Washington",90504,85882,4622
0500000US54001,"Barbour County, West Virginia",7114,6168,946
0500000US54003,"Berkeley County, West Virginia",50868,47216,3652
0500000US54005,"Boone County, West Virginia",10132,8878,1254
0500000US54007,"Braxton County, West Virginia",6251,5175,1076
0500000US54009,"Brooke County, West Virginia",10719,9683,1036
0500000US54011,"Cabell County, West Virginia",46125,39921,6204
0500000US54013,"Calhoun County, West Virginia",3181,2699,482
0500000US54015,"Clay County, West Virginia",3907,3224,683
0500000US54017,"Doddridge County, West Virginia",3241,2713,528
0500000US54019,"Fayette County, West Virginia",19089,16441,2648
0500000US54021,"Gilmer County, West Virginia",3090,2522,568
0500000US54023,"Grant County, West Virginia",5598,4751,847
0500000US54025,"Greenbrier County, West Virginia",17807,14414,3393
0500000US54027,"Hampshire County, West Virginia",12416,9612,2804
0500000US54029,"Hancock County, West Virginia",14241,12798,1443
0500000US54031,"Hardy County, West Virginia",8127,5993,2134
0500000US54033,"Harrison County, West Virginia",30480,27358,3122
0500000US54035,"Jackson County, West Virginia",12888,11541,1347
0500000US54037,"Jefferson County, West Virginia",23762,21902,1860
0500000US54039,"Kanawha County, West Virginia",90294,79365,10929
0500000US54041,"Lewis County, West Virginia",8204,7112,1092
0500000US54043,"Lincoln County, West Virginia",9549,8205,1344
0500000US54045,"Logan County, West Virginia",14738,13033,1705
0500000US54047,"McDowell County, West Virginia",9344,7483,1861
0500000US54049,"Marion County, West Virginia",26280,23223,3057
0500000US54051,"Marshall County, West Virginia",14728,12940,1788
0500000US54053,"Mason County, West Virginia",12153,10570,1583
0500000US54055,"Mercer County, West Virginia",29321,25356,3965
0500000US54057,"Mineral County, West Virginia",12453,11114,1339
0500000US54059,"Mingo County, West Virginia",11493,9993,1500
0500000US54061,"Monongalia County, West Virginia",49881,44385,5496
0500000US54063,"Monroe County, West Virginia",6219,5130,1089
0500000US54065,"Morgan County, West Virginia",9071,7142,1929
0500000US54067,"Nicholas County, West Virginia",12496,10630,1866
0500000US54069,"Ohio County, West Virginia",21170,18335,2835
0500000US54071,"Pendleton County, West Virginia",3666,2726,940
0500000US54073,"Pleasants County, West Virginia",3209,2880,329
0500000US54075,"Pocahontas County, West Virginia",6795,3460,3335
0500000US54077,"Preston County, West Virginia",15174,12945,2229
0500000US54079,"Putnam County, West Virginia",24795,22936,1859
0500000US54081,"Raleigh County, West Virginia",34581,30326,4255
0500000US54083,"Randolph County, West Virginia",13035,10980,2055
0500000US54085,"Ritchie County, West Virginia",4142,3631,511
0500000US54087,"Roane County, West Virginia",7151,5922,1229
0500000US54089,"Summers County, West Virginia",6529,4921,1608
0500000US54091,"Taylor County, West Virginia",7441,6723,718
0500000US54093,"Tucker County, West Virginia",4650,2993,1657
0500000US54095,"Tyler County, West Virginia",4119,3513,606
0500000US54097,"Upshur County, West Virginia",11178,9598,1580
0500000US54099,"Wayne County, West Virginia",18150,16088,2062
0500000US54101,"Webster County, West Virginia",4381,3598,783
0500000US54103,"Wetzel County, West Virginia",7254,6229,1025
0500000US54105,"Wirt County, West Virginia",2702,2211,491
0500000US54107,"Wood County, West Virginia",40304,36192,4112
0500000US54109,"Wyoming County, West Virginia",9949,8545,1404
0500000US55001,"Adams County, Wisconsin",16692,9049,7643
0500000US55003,"Ashland County, Wisconsin",9407,6805,2602
0500000US55005,"Barron County, Wisconsin",23779,19630,4149
0500000US55007,"Bayfield County, Wisconsin",13238,7432,5806
0500000US55009,"Brown County, Wisconsin",112908,108156,4752
0500000US55011,"Buffalo County, Wisconsin",6506,5667,839
0500000US55013,"Burnett County, Wisconsin",15201,7499,7702
0500000US55015,"Calumet County, Wisconsin",21511,20553,958
0500000US55017,"Chippewa County, Wisconsin",28688,26287,2401
0500000US55019,"Clark County, Wisconsin",14755,12768,1987
0500000US55021,"Columbia County, Wisconsin",26565,23879,2686
0500000US55023,"Crawford County, Wisconsin",8658,6760,1898
0500000US55025,"Dane County, Wisconsin",248795,238417,10378
0500000US55027,"Dodge County, Wisconsin",38123,35437,2686
0500000US55029,"Door County, Wisconsin",23738,13989,9749
0500000US55031,"Douglas County, Wisconsin",22906,19219,3687
0500000US55033,"Dunn County, Wisconsin",18693,17414,1279
0500000US55035,"Eau Claire County, Wisconsin",44966,42880,2086
0500000US55037,"Florence County, Wisconsin",4601,2152,2449
0500000US55039,"Fond du Lac County, Wisconsin",45740,42824,2916
0500000US55041,"Forest County, Wisconsin",8604,4034,4570
0500000US55043,"Grant County, Wisconsin",22110,19956,2154
0500000US55045,"Green County, Wisconsin",16273,15404,869
0500000US55047,"Green Lake County, Wisconsin",10671,8099,2572
0500000US55049,"Iowa County, Wisconsin",10905,9901,1004
0500000US55051,"Iron County, Wisconsin",5523,3035,2488
0500000US55053,"Jackson County, Wisconsin",9613,8136,1477
0500000US55055,"Jefferson County, Wisconsin",36376,33844,2532
0500000US55057,"Juneau County, Wisconsin",14441,10741,3700
0500000US55059,"Kenosha County, Wisconsin",72451,66842,5609
0500000US55061,"Kewaunee County, Wisconsin",9267,8397,870
0500000US55063,"La Crosse County, Wisconsin",52774,50088,2686
0500000US55065,"Lafayette County, Wisconsin",7156,6618,538
0500000US55067,"Langlade County, Wisconsin",12138,8641,3497
0500000US55069,"Lincoln County, Wisconsin",16034,12473,3561
0500000US55071,"Manitowoc County, Wisconsin",37818,34995,2823
0500000US55073,"Marathon County, Wisconsin",59828,56517,3311
0500000US55075,"Marinette County, Wisconsin",29189,18735,10454
0500000US55077,"Marquette County, Wisconsin",9758,6769,2989
0500000US55078,"Menominee County, Wisconsin",2145,1361,784
0500000US55079,"Milwaukee County, Wisconsin",424191,393601,30590
0500000US55081,"Monroe County, Wisconsin",19769,18197,1572
0500000US55083,"Oconto County, Wisconsin",23754,16454,7300
0500000US55085,"Oneida County, Wisconsin",30465,17404,13061
0500000US55087,"Outagamie County, Wisconsin",79131,76237,2894
0500000US55089,"Ozaukee County, Wisconsin",39086,37015,2071
0500000US55091,"Pepin County, Wisconsin",3573,3085,488
0500000US55093,"Pierce County, Wisconsin",16780,15958,822
0500000US55095,"Polk County, Wisconsin",24129,18959,5170
0500000US55097,"Portage County, Wisconsin",31148,29138,2010
0500000US55099,"Price County, Wisconsin",10735,6446,4289
0500000US55101,"Racine County, Wisconsin",84490,78959,5531
0500000US55103,"Richland County, Wisconsin",8475,7141,1334
0500000US55105,"Rock County, Wisconsin",70068,65937,4131
0500000US55107,"Rusk County, Wisconsin",8560,6224,2336
0500000US55109,"St. Croix County, Wisconsin",37369,35892,1477
0500000US55111,"Sauk County, Wisconsin",30784,27094,3690
0500000US55113,"Sawyer County, Wisconsin",15966,8030,7936
0500000US55115,"Shawano County, Wisconsin",20354,17139,3215
0500000US55117,"Sheboygan County, Wisconsin",52303,48702,3601
0500000US55119,"Taylor County, Wisconsin",9379,8132,1247
0500000US55121,"Trempealeau County, Wisconsin",13270,12219,1051
0500000US55123,"Vernon County, Wisconsin",13813,12082,1731
0500000US55125,"Vilas County, Wisconsin",24486,10804,13682
0500000US55127,"Walworth County, Wisconsin",53146,42378,10768
0500000US55129,"Washburn County, Wisconsin",12708,7480,5228
0500000US55131,"Washington County, Wisconsin",58311,55879,2432
0500000US55133,"Waukesha County, Wisconsin",172177,164537,7640
0500000US55135,"Waupaca County, Wisconsin",25457,21951,3506
0500000US55137,"Waushara County, Wisconsin",14710,10173,4537
0500000US55139,"Winnebago County, Wisconsin",76046,71473,4573
0500000US55141,"Wood County, Wisconsin",34549,32238,2311
0500000US56001,"Albany County, Wyoming",18494,15993,2501
0500000US56003,"Big Horn County, Wyoming",5327,4493,834
0500000US56005,"Campbell County, Wyoming",19816,17822,1994
0500000US56007,"Carbon County, Wyoming",8157,5921,2236
0500000US56009,"Converse County, Wyoming",6612,5693,919
0500000US56011,"Crook County, Wyoming",3672,2943,729
0500000US56013,"Fremont County, Wyoming",17407,15146,2261
0500000US56015,"Goshen County, Wyoming",5853,5057,796
0500000US56017,"Hot Springs County, Wyoming",2551,2034,517
0500000US56019,"Johnson County, Wyoming",4598,3718,880
0500000US56021,"Laramie County, Wyoming",44181,41433,2748
0500000US56023,"Lincoln County, Wyoming",9489,7545,1944
0500000US56025,"Natrona County, Wyoming",36808,32699,4109
0500000US56027,"Niobrara County, Wyoming",1322,1024,298
0500000US56029,"Park County, Wyoming",14523,12679,1844
0500000US56031,"Platte County, Wyoming",4595,3776,819
0500000US56033,"Sheridan County, Wyoming",14884,13349,1535
0500000US56035,"Sublette County, Wyoming",5167,3606,1561
0500000US56037,"Sweetwater County, Wyoming",19145,16625,2520
0500000US56039,"Teton County, Wyoming",13233,9609,3624
0500000US56041,"Uinta County, Wyoming",8798,7733,1065
0500000US56043,"Washakie County, Wyoming",3849,3271,578
0500000US56045,"Weston County, Wyoming",3406,2796,610
0500000US72001,"Adjuntas Municipio, Puerto Rico",7911,6981,930
0500000US72003,"Aguada Municipio, Puerto Rico",17362,15062,2300
0500000US72005,"Aguadilla Municipio, Puerto Rico",27862,22951,4911
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",10553,9424,1129
0500000US72009,"Aibonito Municipio, Puerto Rico",10953,10077,876
0500000US72011,"Añasco Municipio, Puerto Rico",12212,10408,1804
0500000US72013,"Arecibo Municipio, Puerto Rico",42044,35788,6256
0500000US72015,"Arroyo Municipio, Puerto Rico",8235,6591,1644
0500000US72017,"Barceloneta Municipio, Puerto Rico",10621,9197,1424
0500000US72019,"Barranquitas Municipio, Puerto Rico",11982,10938,1044
0500000US72021,"Bayamón Municipio, Puerto Rico",86432,75356,11076
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",27895,19987,7908
0500000US72025,"Caguas Municipio, Puerto Rico",59251,52043,7208
0500000US72027,"Camuy Municipio, Puerto Rico",14782,12912,1870
0500000US72029,"Canóvanas Municipio, Puerto Rico",19083,16435,2648
0500000US72031,"Carolina Municipio, Puerto Rico",78913,65480,13433
0500000US72033,"Cataño Municipio, Puerto Rico",10890,9505,1385
0500000US72035,"Cayey Municipio, Puerto Rico",19803,17034,2769
0500000US72037,"Ceiba Municipio, Puerto Rico",7314,4755,2559
0500000US72039,"Ciales Municipio, Puerto Rico",7390,6500,890
0500000US72041,"Cidra Municipio, Puerto Rico",17013,15393,1620
0500000US72043,"Coamo Municipio, Puerto Rico",16420,14060,2360
0500000US72045,"Comerío Municipio, Puerto Rico",8267,7357,910
0500000US72047,"Corozal Municipio, Puerto Rico",14147,12719,1428
0500000US72049,"Culebra Municipio, Puerto Rico",1563,779,784
0500000US72051,"Dorado Municipio, Puerto Rico",16288,13596,2692
0500000US72053,"Fajardo Municipio, Puerto Rico",19204,13611,5593
0500000US72054,"Florida Municipio, Puerto Rico",5010,4539,471
0500000US72055,"Guánica Municipio, Puerto Rico",8563,5697,2866
0500000US72057,"Guayama Municipio, Puerto Rico",18528,15120,3408
0500000US72059,"Guayanilla Municipio, Puerto Rico",8321,6906,1415
0500000US72061,"Guaynabo Municipio, Puerto Rico",41927,37188,4739
0500000US72063,"Gurabo Municipio, Puerto Rico",17576,15535,2041
0500000US72065,"Hatillo Municipio, Puerto Rico",17134,15210,1924
0500000US72067,"Hormigueros Municipio, Puerto Rico",7754,6707,1047
0500000US72069,"Humacao Municipio, Puerto Rico",26827,20924,5903
0500000US72071,"Isabela Municipio, Puerto Rico",21095,17393,3702
0500000US72073,"Jayuya Municipio, Puerto Rico",6340,5590,750
0500000US72075,"Juana Díaz Municipio, Puerto Rico",20173,17691,2482
0500000US72077,"Juncos Municipio, Puerto Rico",16684,14606,2078
0500000US72079,"Lajas Municipio, Puerto Rico",12450,9611,2839
0500000US72081,"Lares Municipio, Puerto Rico",12984,11342,1642
0500000US72083,"Las Marías Municipio, Puerto Rico",3878,3456,422
0500000US72085,"Las Piedras Municipio, Puerto Rico",15766,13898,1868
0500000US72087,"Loíza Municipio, Puerto Rico",11742,9321,2421
0500000US72089,"Luquillo Municipio, Puerto Rico",10812,7332,3480
0500000US72091,"Manatí Municipio, Puerto Rico",19018,15919,3099
0500000US72093,"Maricao Municipio, Puerto Rico",2322,1913,409
0500000US72095,"Maunabo Municipio, Puerto Rico",5430,4420,1010
0500000US72097,"Mayagüez Municipio, Puerto Rico",41118,31801,9317
0500000US72099,"Moca Municipio, Puerto Rico",17509,14721,2788
0500000US72101,"Morovis Municipio, Puerto Rico",12014,10755,1259
0500000US72103,"Naguabo Municipio, Puerto Rico",11639,9434,2205
0500000US72105,"Naranjito Municipio, Puerto Rico",11775,10680,1095
0500000US72107,"Orocovis Municipio, Puerto Rico",8979,8019,960
0500000US72109,"Patillas Municipio, Puerto Rico",8395,6685,1710
0500000US72111,"Peñuelas Municipio, Puerto Rico",8839,7493,1346
0500000US72113,"Ponce Municipio, Puerto Rico",67070,55839,11231
0500000US72115,"Quebradillas Municipio, Puerto Rico",11010,9605,1405
0500000US72117,"Rincón Municipio, Puerto Rico",9108,6454,2654
0500000US72119,"Río Grande Municipio, Puerto Rico",23801,18243,5558
0500000US72121,"Sabana Grande Municipio, Puerto Rico",11001,9311,1690
0500000US72123,"Salinas Municipio, Puerto Rico",13496,10757,2739
0500000US72125,"San Germán Municipio, Puerto Rico",15909,13294,2615
0500000US72127,"San Juan Municipio, Puerto Rico",193244,157353,35891
0500000US72129,"San Lorenzo Municipio, Puerto Rico",17189,15090,2099
0500000US72131,"San Sebastián Municipio, Puerto Rico",18890,16029,2861
0500000US72133,"Santa Isabel Municipio, Puerto Rico",9345,8094,1251
0500000US72135,"Toa Alta Municipio, Puerto Rico",26952,24419,2533
0500000US72137,"Toa Baja Municipio, Puerto Rico",35415,30391,5024
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",30216,26682,3534
